relative_delay_us,normalized_magnitude,magnitude_db,smoothed_magnitude
-2.892000000000000000e+03,5.977701395750045776e-02,-2.446931648254394531e+01,8.748262740631551626e-02
-2.888000000000000000e+03,4.042145609855651855e-02,-2.786775970458984375e+01,8.189468143323078153e-02
-2.884000000000000000e+03,4.981705173850059509e-02,-2.605243873596191406e+01,1.191818812554536477e-01
-2.880000000000000000e+03,1.214959472417831421e-01,-1.830876541137695312e+01,1.325532946818572533e-01
-2.876000000000000000e+03,1.529938876628875732e-01,-1.630651855468750000e+01,1.668095143595981766e-01
-2.872000000000000000e+03,1.074036881327629089e-01,-1.937961578369140625e+01,2.401463069345330936e-01
-2.868000000000000000e+03,1.624362170696258545e-01,-1.578634262084960938e+01,2.625746585486748441e-01
-2.864000000000000000e+03,3.110300898551940918e-01,-1.014395236968994141e+01,2.791127802459626439e-01
-2.860000000000000000e+03,2.013818770647048950e-01,-1.391959190368652344e+01,2.706788343937369112e-01
-2.856000000000000000e+03,2.118998318910598755e-01,-1.347738742828369141e+01,2.383933874251251972e-01
-2.852000000000000000e+03,7.736342400312423706e-02,-2.222928619384765625e+01,1.954542743018026218e-01
-2.848000000000000000e+03,4.744100943207740784e-02,-2.647692108154296875e+01,1.707357479069246120e-01
-2.844000000000000000e+03,1.580883562564849854e-01,-1.602200317382812500e+01,1.464019134431435720e-01
-2.840000000000000000e+03,1.133387386798858643e-01,-1.891243171691894531e+01,1.557049146518311999e-01
-2.836000000000000000e+03,1.252268999814987183e-01,-1.804604721069335938e+01,1.718441506065180036e-01
-2.832000000000000000e+03,1.104991137981414795e-01,-1.913282394409179688e+01,1.307988099938394155e-01
-2.828000000000000000e+03,1.049261912703514099e-01,-1.958232116699218750e+01,1.257505509928970311e-01
-2.824000000000000000e+03,1.189191453158855438e-02,-3.849496459960937500e+01,1.797025013712479358e-01
-2.820000000000000000e+03,9.535770863294601440e-02,-2.041288375854492188e+01,1.687389131174797940e-01
-2.816000000000000000e+03,3.173944652080535889e-01,-9.968012809753417969e+00,2.128139767114667902e-01
-2.812000000000000000e+03,7.144869863986968994e-02,-2.292011260986328125e+01,2.613023675813601621e-01
-2.808000000000000000e+03,2.619139850139617920e-01,-1.163682746887207031e+01,2.880264792279885189e-01
-2.804000000000000000e+03,1.845992207527160645e-01,-1.467540264129638672e+01,2.508775208126221568e-01
-2.800000000000000000e+03,1.905443966388702393e-01,-1.440007686614990234e+01,2.677441365278293017e-01
-2.796000000000000000e+03,1.850762665271759033e-01,-1.465298557281494141e+01,2.268655054787626357e-01
-2.792000000000000000e+03,1.315246820449829102e-01,-1.761985588073730469e+01,2.143561043665493104e-01
-2.788000000000000000e+03,1.163113340735435486e-01,-1.868755912780761719e+01,2.011061107297798523e-01
-2.784000000000000000e+03,1.400428861379623413e-01,-1.707477951049804688e+01,1.924305845532450210e-01
-2.780000000000000000e+03,1.433501988649368286e-01,-1.687203407287597656e+01,1.929674915422632531e-01
-2.776000000000000000e+03,1.541755348443984985e-01,-1.623969078063964844e+01,1.987713244365616472e-01
-2.772000000000000000e+03,1.334370523691177368e-01,-1.749447059631347656e+01,1.667458309914846559e-01
-2.768000000000000000e+03,1.369835883378982544e-01,-1.726662826538085938e+01,1.551958524674457718e-01
-2.764000000000000000e+03,2.597358822822570801e-02,-3.170936203002929688e+01,1.484993103045953167e-01
-2.760000000000000000e+03,1.022111624479293823e-01,-1.981003189086914062e+01,1.342799769239016172e-01
-2.756000000000000000e+03,1.303236037492752075e-01,-1.769953918457031250e+01,1.298802656037144343e-01
-2.752000000000000000e+03,8.279023319482803345e-02,-2.164041709899902344e+01,1.582034072274194347e-01
-2.748000000000000000e+03,1.213125735521316528e-01,-1.832188415527343750e+01,1.663944883989491308e-01
-2.744000000000000000e+03,1.268557459115982056e-01,-1.793379783630371094e+01,2.056294549488151269e-01
-2.740000000000000000e+03,1.313863843679428101e-01,-1.762899208068847656e+01,2.436182506587336871e-01
-2.736000000000000000e+03,2.700718045234680176e-01,-1.137041568756103516e+01,2.741044910851527239e-01
-2.732000000000000000e+03,2.180997878313064575e-01,-1.322689533233642578e+01,3.132721188714880367e-01
-2.728000000000000000e+03,2.298993170261383057e-01,-1.276924610137939453e+01,3.399398631703013929e-01
-2.724000000000000000e+03,2.663640975952148438e-01,-1.149048709869384766e+01,3.160286614456727650e-01
-2.720000000000000000e+03,2.263723015785217285e-01,-1.290353393554687500e+01,2.832141736479663052e-01
-2.716000000000000000e+03,1.849042177200317383e-01,-1.466106414794921875e+01,2.365294861364589940e-01
-2.712000000000000000e+03,1.012202277779579163e-01,-1.989465332031250000e+01,2.291179256203659809e-01
-2.708000000000000000e+03,6.361649185419082642e-02,-2.392860603332519531e+01,2.553859505999981905e-01
-2.704000000000000000e+03,2.399653941392898560e-01,-1.239702796936035156e+01,2.433330691544098590e-01
-2.700000000000000000e+03,3.199344873428344727e-01,-9.898778915405273438e+00,2.884583053650570661e-01
-2.696000000000000000e+03,1.419739276170730591e-01,-1.695582962036132812e+01,3.413037199625040263e-01
-2.692000000000000000e+03,2.619485557079315186e-01,-1.163568019866943359e+01,2.941127973149124664e-01
-2.688000000000000000e+03,2.518427670001983643e-01,-1.197741031646728516e+01,2.681414586606595263e-01
-2.684000000000000000e+03,7.187944650650024414e-02,-2.286790657043457031e+01,2.753588847344763946e-01
-2.680000000000000000e+03,2.274290472269058228e-01,-1.286308193206787109e+01,2.852533236921996340e-01
-2.676000000000000000e+03,1.676811575889587402e-01,-1.551031494140625000e+01,3.075079650591172054e-01
-2.672000000000000000e+03,2.971908450126647949e-01,-1.053929138183593750e+01,3.953094375991113574e-01
-2.668000000000000000e+03,3.311099708080291748e-01,-9.600554466247558594e+00,4.621444363925592547e-01
-2.664000000000000000e+03,3.846131861209869385e-01,-8.299516677856445312e+00,5.888088012023418027e-01
-2.660000000000000000e+03,4.654838144779205322e-01,-6.641908168792724609e+00,6.218627126933559124e-01
-2.656000000000000000e+03,6.188378334045410156e-01,-4.168462753295898438e+00,6.291764403947641693e-01
-2.652000000000000000e+03,4.149231910705566406e-01,-7.640645503997802734e+00,5.978445788864804600e-01
-2.648000000000000000e+03,3.571602106094360352e-01,-8.942738533020019531e+00,6.680179044123903953e-01
-2.644000000000000000e+03,2.730144858360290527e-01,-1.127628517150878906e+01,6.229860015855023248e-01
-2.640000000000000000e+03,7.154291272163391113e-01,-2.908668041229248047e+00,5.520714769171989333e-01
-2.636000000000000000e+03,4.584419429302215576e-01,-6.774313449859619141e+00,5.433193453667195527e-01
-2.632000000000000000e+03,1.623378545045852661e-01,-1.579160499572753906e+01,5.028455145841691509e-01
-2.628000000000000000e+03,3.259866237640380859e-01,-9.736004829406738281e+00,3.419001047845934838e-01
-2.624000000000000000e+03,1.288536638021469116e-01,-1.779806518554687500e+01,2.776859251454457111e-01
-2.620000000000000000e+03,1.421692669391632080e-01,-1.694388580322265625e+01,3.008726871142801129e-01
-2.616000000000000000e+03,2.297220826148986816e-01,-1.277594566345214844e+01,2.789689762581257781e-01
-2.612000000000000000e+03,2.449251115322113037e-01,-1.221933364868164062e+01,2.733439784858853749e-01
-2.608000000000000000e+03,2.479693740606307983e-01,-1.211203956604003906e+01,3.054298534154329947e-01
-2.604000000000000000e+03,1.088183894753456116e-01,-1.926595497131347656e+01,3.697769367474139091e-01
-2.600000000000000000e+03,2.564536333084106445e-01,-1.181982231140136719e+01,3.444414967461121302e-01
-2.596000000000000000e+03,4.589153230190277100e-01,-6.765348911285400391e+00,3.730922538377648978e-01
-2.592000000000000000e+03,1.546846330165863037e-01,-1.621105575561523438e+01,3.724636680674338618e-01
-2.588000000000000000e+03,3.500184416770935059e-01,-9.118181228637695312e+00,3.175972486203436640e-01
-2.584000000000000000e+03,1.065794751048088074e-01,-1.944652748107910156e+01,2.106199942625219812e-01
-2.580000000000000000e+03,6.102888658642768860e-02,-2.428929138183593750e+01,2.535178406386113248e-01
-2.576000000000000000e+03,7.788074761629104614e-02,-2.217139816284179688e+01,2.641702590431841413e-01
-2.572000000000000000e+03,3.074793815612792969e-01,-1.024368095397949219e+01,3.315557216884248981e-01
-2.568000000000000000e+03,3.879605233669281006e-01,-8.224249839782714844e+00,4.069887533214562869e-01
-2.564000000000000000e+03,3.465948998928070068e-01,-9.203557014465332031e+00,4.875232014581704076e-01
-2.560000000000000000e+03,3.297083675861358643e-01,-9.637401580810546875e+00,4.862676531431699978e-01
-2.556000000000000000e+03,3.647305965423583984e-01,-8.760556221008300781e+00,4.253869765787834933e-01
-2.552000000000000000e+03,3.030073344707489014e-01,-1.037093734741210938e+01,3.775320082105821373e-01
-2.548000000000000000e+03,1.711140275001525879e-01,-1.533428764343261719e+01,2.920631020562889368e-01
-2.544000000000000000e+03,1.761437356472015381e-01,-1.508265590667724609e+01,3.073744542255001377e-01
-2.540000000000000000e+03,2.528282813727855682e-02,-3.194348907470703125e+01,2.625687152627068643e-01
-2.536000000000000000e+03,4.192669987678527832e-01,-7.550186634063720703e+00,3.183994112865640158e-01
-2.532000000000000000e+03,1.434170007705688477e-01,-1.686798667907714844e+01,3.314309764825593696e-01
-2.528000000000000000e+03,3.699733614921569824e-01,-8.636590957641601562e+00,4.284040677895193383e-01
-2.524000000000000000e+03,2.225599288940429688e-01,-1.305106067657470703e+01,4.091580751864685173e-01
-2.520000000000000000e+03,3.706842958927154541e-01,-8.619916915893554688e+00,5.057696886764895261e-01
-2.516000000000000000e+03,3.507160842418670654e-01,-9.100886344909667969e+00,4.729067321135690949e-01
-2.512000000000000000e+03,4.875309467315673828e-01,-6.239955902099609375e+00,4.858325449944221330e-01
-2.508000000000000000e+03,2.529211640357971191e-01,-1.194029712677001953e+01,4.982584378400576886e-01
-2.504000000000000000e+03,2.685994505882263184e-01,-1.141789817810058594e+01,5.151752103914954972e-01
-2.500000000000000000e+03,4.149431884288787842e-01,-7.640227317810058594e+00,4.443873307933710604e-01
-2.496000000000000000e+03,4.109707176685333252e-01,-7.723782539367675781e+00,4.389745969696046690e-01
-2.492000000000000000e+03,2.353966981172561646e-01,-1.256399250030517578e+01,4.179826369067419778e-01
-2.488000000000000000e+03,2.336419373750686646e-01,-1.262898445129394531e+01,3.721672766838306501e-01
-2.484000000000000000e+03,1.938297003507614136e-01,-1.425159358978271484e+01,3.853935787563683713e-01
-2.480000000000000000e+03,2.517567574977874756e-01,-1.198037719726562500e+01,4.905659630623596112e-01
-2.476000000000000000e+03,4.580805301666259766e-01,-6.781163215637207031e+00,5.892858078175882142e-01
-2.472000000000000000e+03,6.100026369094848633e-01,-4.293365955352783203e+00,6.556453521007393759e-01
-2.468000000000000000e+03,5.852650403976440430e-01,-4.652948856353759766e+00,6.969551984854658322e-01
-2.464000000000000000e+03,4.301909804344177246e-01,-7.326774120330810547e+00,6.767218161201475901e-01
-2.460000000000000000e+03,3.988953232765197754e-01,-7.982821464538574219e+00,6.843073504484561420e-01
-2.456000000000000000e+03,3.860127031803131104e-01,-8.267968177795410156e+00,6.355207091204663206e-01
-2.452000000000000000e+03,6.370210051536560059e-01,-3.916924953460693359e+00,5.607956078250146970e-01
-2.448000000000000000e+03,4.114954173564910889e-01,-7.712699890136718750e+00,4.674996879467609445e-01
-2.444000000000000000e+03,1.640330255031585693e-01,-1.570137405395507812e+01,4.619952711581105098e-01
-2.440000000000000000e+03,6.659130752086639404e-02,-2.353164863586425781e+01,3.343287485793964842e-01
-2.436000000000000000e+03,3.664069175720214844e-01,-8.720726966857910156e+00,2.491374668308328488e-01
-2.432000000000000000e+03,1.822948157787322998e-01,-1.478451347351074219e+01,3.023624003734731169e-01
-2.428000000000000000e+03,1.080587282776832581e-01,-1.932680320739746094e+01,4.572777569364430694e-01
-2.424000000000000000e+03,3.536110818386077881e-01,-9.029482841491699219e+00,4.728188122710628161e-01
-2.420000000000000000e+03,6.183731555938720703e-01,-4.174987316131591797e+00,4.535568112324597778e-01
-2.416000000000000000e+03,4.217614829540252686e-01,-7.498661994934082031e+00,4.569099352565847982e-01
-2.412000000000000000e+03,1.136868819594383240e-01,-1.888579177856445312e+01,4.062457489680497136e-01
-2.408000000000000000e+03,1.200019791722297668e-01,-1.841623115539550781e+01,3.014836977016097097e-01
-2.404000000000000000e+03,1.731539666652679443e-01,-1.523135185241699219e+01,3.195834001375456590e-01
-2.400000000000000000e+03,2.452287524938583374e-01,-1.220857238769531250e+01,4.459562474242812491e-01
-2.396000000000000000e+03,4.862295091152191162e-01,-6.263174057006835938e+00,5.870134508669885287e-01
-2.392000000000000000e+03,5.638052225112915039e-01,-4.977417945861816406e+00,6.575388573857670060e-01
-2.388000000000000000e+03,6.224234700202941895e-01,-4.118280887603759766e+00,6.471852296429339013e-01
-2.384000000000000000e+03,4.243533313274383545e-01,-7.445447444915771484e+00,5.724307178412929575e-01
-2.380000000000000000e+03,2.083509117364883423e-01,-1.362409210205078125e+01,5.080429618292022775e-01
-2.376000000000000000e+03,2.199667990207672119e-01,-1.315285682678222656e+01,4.240366661904272916e-01
-2.372000000000000000e+03,3.344671130180358887e-01,-9.512931823730468750e+00,4.105518277791302961e-01
-2.368000000000000000e+03,3.232074975967407227e-01,-9.810371398925781250e+00,3.972622742922151118e-01
-2.364000000000000000e+03,3.763226568698883057e-01,-8.488792419433593750e+00,4.010852175561052113e-01
-2.360000000000000000e+03,1.610158085823059082e-01,-1.586262893676757812e+01,4.094337432496722995e-01
-2.356000000000000000e+03,2.335834652185440063e-01,-1.263115787506103516e+01,4.721655413383180067e-01
-2.352000000000000000e+03,3.642031252384185791e-01,-8.773126602172851562e+00,5.687265085142670928e-01
-2.348000000000000000e+03,5.466473698616027832e-01,-5.245854854583740234e+00,6.858506238791266529e-01
-2.344000000000000000e+03,7.202562093734741211e-01,-2.850259780883789062e+00,7.513655134853818307e-01
-2.340000000000000000e+03,5.781917572021484375e-01,-4.758562088012695312e+00,8.238737570870054983e-01
-2.336000000000000000e+03,4.669362306594848633e-01,-6.614848136901855469e+00,7.470395752613737672e-01
-2.332000000000000000e+03,6.224650144577026367e-01,-4.117701530456542969e+00,6.313226041008844769e-01
-2.328000000000000000e+03,2.729772329330444336e-01,-1.127747154235839844e+01,6.123808157008263642e-01
-2.324000000000000000e+03,3.080922663211822510e-01,-1.022638416290283203e+01,5.848423405252484164e-01
-2.320000000000000000e+03,5.107243657112121582e-01,-5.836268424987792969e+00,4.340607623896604594e-01
-2.316000000000000000e+03,3.688489198684692383e-01,-8.663029670715332031e+00,4.499224131595985776e-01
-2.312000000000000000e+03,8.540697395801544189e-02,-2.137013435363769531e+01,5.051118262742505527e-01
-2.308000000000000000e+03,3.294737040996551514e-01,-9.643584251403808594e+00,5.041897671612931564e-01
-2.304000000000000000e+03,5.046674609184265137e-01,-5.939893722534179688e+00,4.128547666358811652e-01
-2.300000000000000000e+03,5.074401497840881348e-01,-5.892303466796875000e+00,5.189363999595310029e-01
-2.296000000000000000e+03,4.352936148643493652e-02,-2.722435379028320312e+01,4.586908585463345678e-01
-2.292000000000000000e+03,4.632515013217926025e-01,-6.683663368225097656e+00,4.187717065636547553e-01
-2.288000000000000000e+03,1.148894503712654114e-01,-1.879439735412597656e+01,3.112564198361370549e-01
-2.284000000000000000e+03,3.624823093414306641e-01,-8.814263343811035156e+00,3.597298580992831507e-01
-2.280000000000000000e+03,1.244891956448554993e-01,-1.809736633300781250e+01,2.523933855759670775e-01
-2.276000000000000000e+03,2.161834090948104858e-01,-1.330355262756347656e+01,2.940405177536848380e-01
-2.272000000000000000e+03,8.093745261430740356e-02,-2.183700942993164062e+01,3.499716027542867369e-01
-2.268000000000000000e+03,2.632293701171875000e-01,-1.159331321716308594e+01,4.350198984032012661e-01
-2.264000000000000000e+03,5.616992115974426270e-01,-5.009923458099365234e+00,3.852903721443579066e-01
-2.260000000000000000e+03,4.274165928363800049e-01,-7.382972240447998047e+00,4.094824274688078636e-01
-2.256000000000000000e+03,3.905539214611053467e-02,-2.816637992858886719e+01,3.989973100802385875e-01
-2.252000000000000000e+03,1.671053916215896606e-01,-1.554019069671630859e+01,3.117296863386475603e-01
-2.248000000000000000e+03,2.258831858634948730e-01,-1.292232131958007812e+01,2.079223867030333406e-01
-2.244000000000000000e+03,2.508669495582580566e-01,-1.201113224029541016e+01,2.729583494348188366e-01
-2.240000000000000000e+03,5.767285078763961792e-02,-2.478057098388671875e+01,2.801548953043127566e-01
